candidate_id,symbol,trading_day,touch_time,reward_observation_end_time,split
CU:5m:1:-1:8521:8529:1,CU,2025-06-04,2025-06-03 21:40:00,2025-06-03 22:40:00,TRAIN
CU:15m:1:-1:2840:2843:1,CU,2025-06-04,2025-06-03 21:40:00,2025-06-03 22:40:00,TRAIN
CU:1h:1:-1:823:835:1,CU,2025-06-04,2025-06-03 21:40:00,2025-06-03 22:40:00,TRAIN
CU:1h:0:-1:823:860:1,CU,2025-06-04,2025-06-03 21:40:00,2025-06-03 22:40:00,TRAIN
CU:15m:1:-1:2965:2972:1,CU,2025-06-04,2025-06-04 00:55:00,2025-06-04 09:55:00,TRAIN
CU:5m:1:-1:8907:8917:1,CU,2025-06-04,2025-06-04 09:05:00,2025-06-04 09:55:00,TRAIN
CU:5m:1:-1:8907:8917:2,CU,2025-06-04,2025-06-04 09:15:00,2025-06-04 09:55:00,TRAIN
CU:5m:1:-1:8907:8917:3,CU,2025-06-04,2025-06-04 09:30:00,2025-06-04 10:45:00,TRAIN
CU:5m:1:-1:8907:8917:4,CU,2025-06-04,2025-06-04 10:15:00,2025-06-04 11:10:00,TRAIN
CU:5m:1:1:8932:8936:1,CU,2025-06-04,2025-06-04 10:35:00,2025-06-04 11:30:00,TRAIN
CU:15m:1:-1:2840:2843:2,CU,2025-06-04,2025-06-04 11:10:00,2025-06-04 13:35:00,TRAIN
CU:15m:1:-1:2840:2843:3,CU,2025-06-04,2025-06-04 11:25:00,2025-06-04 13:35:00,TRAIN
CU:5m:1:-1:8521:8529:2,CU,2025-06-04,2025-06-04 11:30:00,2025-06-04 13:55:00,TRAIN
CU:1h:1:-1:823:835:2,CU,2025-06-04,2025-06-04 11:30:00,2025-06-04 13:55:00,TRAIN
CU:1h:0:-1:823:860:2,CU,2025-06-04,2025-06-04 11:30:00,2025-06-04 13:55:00,TRAIN
CU:15m:1:1:2977:2982:1,CU,2025-06-04,2025-06-04 13:35:00,2025-06-04 14:35:00,TRAIN
CU:5m:1:1:8932:8936:2,CU,2025-06-04,2025-06-04 13:55:00,2025-06-04 14:25:00,TRAIN
CU:15m:1:1:2977:2982:2,CU,2025-06-04,2025-06-04 13:55:00,2025-06-04 14:25:00,TRAIN
M:5m:1:1:6653:6662:1,M,2025-06-04,2025-06-04 09:05:00,2025-06-04 09:55:00,TRAIN
M:5m:1:1:6653:6662:2,M,2025-06-04,2025-06-04 09:30:00,2025-06-04 09:50:00,TRAIN
M:5m:1:1:6653:6662:3,M,2025-06-04,2025-06-04 09:45:00,2025-06-04 11:00:00,TRAIN
M:5m:1:1:6157:6171:6,M,2025-06-04,2025-06-04 11:05:00,2025-06-04 13:35:00,TRAIN
M:15m:1:1:2046:2061:7,M,2025-06-04,2025-06-04 11:05:00,2025-06-04 13:35:00,TRAIN
M:1h:1:1:624:629:7,M,2025-06-04,2025-06-04 11:05:00,2025-06-04 13:35:00,TRAIN
M:5m:1:1:6157:6171:7,M,2025-06-04,2025-06-04 13:35:00,2025-06-04 14:10:00,TRAIN
M:15m:1:1:2046:2061:8,M,2025-06-04,2025-06-04 13:35:00,2025-06-04 14:10:00,TRAIN
M:1h:1:1:624:629:8,M,2025-06-04,2025-06-04 13:35:00,2025-06-04 14:10:00,TRAIN
RB:5m:1:-1:6658:6669:1,RB,2025-06-04,2025-06-04 09:50:00,2025-06-04 10:50:00,TRAIN
RB:5m:1:1:6671:6680:1,RB,2025-06-04,2025-06-04 10:45:00,2025-06-04 11:25:00,TRAIN
RB:5m:1:1:6671:6680:2,RB,2025-06-04,2025-06-04 13:35:00,2025-06-04 14:05:00,TRAIN
RB:5m:1:-1:6550:6552:3,RB,2025-06-04,2025-06-04 14:10:00,2025-06-04 14:20:00,TRAIN
RB:5m:1:-1:6581:6597:1,RB,2025-06-04,2025-06-04 14:10:00,2025-06-04 14:20:00,TRAIN
RB:15m:1:-1:2193:2199:1,RB,2025-06-04,2025-06-04 14:10:00,2025-06-04 14:20:00,TRAIN
RB:5m:0:-1:6520:6568:1,RB,2025-06-04,2025-06-04 14:20:00,2025-06-04 14:55:00,TRAIN
RB:1h:1:-1:663:671:1,RB,2025-06-04,2025-06-04 14:20:00,2025-06-04 14:55:00,TRAIN
RB:5m:0:-1:6520:6568:2,RB,2025-06-04,2025-06-04 14:50:00,2025-06-04 21:50:00,TRAIN
AG:5m:1:1:10593:10602:3,AG,2025-06-05,2025-06-04 21:05:00,2025-06-04 22:05:00,TRAIN
AG:5m:1:-1:10634:10641:1,AG,2025-06-05,2025-06-04 22:20:00,2025-06-04 23:20:00,TRAIN
AG:5m:1:1:10672:10673:1,AG,2025-06-05,2025-06-04 23:15:00,2025-06-05 00:15:00,TRAIN
AG:5m:1:-1:10678:10685:1,AG,2025-06-05,2025-06-05 01:25:00,2025-06-05 02:25:00,TRAIN
AG:5m:1:-1:10678:10685:2,AG,2025-06-05,2025-06-05 02:10:00,2025-06-05 09:05:00,TRAIN
AG:5m:1:-1:10634:10641:2,AG,2025-06-05,2025-06-05 09:10:00,2025-06-05 10:10:00,TRAIN
AG:5m:1:-1:10634:10641:3,AG,2025-06-05,2025-06-05 09:30:00,2025-06-05 10:45:00,TRAIN
AG:5m:1:1:10717:10722:1,AG,2025-06-05,2025-06-05 10:45:00,2025-06-05 13:35:00,TRAIN
AG:5m:1:1:10672:10673:2,AG,2025-06-05,2025-06-05 13:35:00,2025-06-05 14:35:00,TRAIN
AG:5m:1:1:10687:10695:1,AG,2025-06-05,2025-06-05 13:35:00,2025-06-05 14:35:00,TRAIN
AG:5m:1:1:10707:10709:1,AG,2025-06-05,2025-06-05 13:35:00,2025-06-05 14:35:00,TRAIN
AG:5m:1:1:10717:10722:2,AG,2025-06-05,2025-06-05 13:35:00,2025-06-05 14:35:00,TRAIN
AG:5m:1:-1:10747:10752:1,AG,2025-06-05,2025-06-05 14:25:00,2025-06-05 21:05:00,TRAIN
CU:5m:1:-1:8966:8967:1,CU,2025-06-05,2025-06-04 21:40:00,2025-06-04 22:40:00,TRAIN
CU:5m:1:-1:8966:8967:2,CU,2025-06-05,2025-06-04 21:55:00,2025-06-04 22:55:00,TRAIN
CU:5m:1:-1:8966:8967:3,CU,2025-06-05,2025-06-04 22:20:00,2025-06-04 23:20:00,TRAIN
CU:5m:1:-1:8966:8967:4,CU,2025-06-05,2025-06-04 22:35:00,2025-06-04 23:20:00,TRAIN
CU:5m:1:1:8980:8988:1,CU,2025-06-05,2025-06-04 23:20:00,2025-06-05 00:20:00,TRAIN
CU:5m:1:-1:8991:8995:1,CU,2025-06-05,2025-06-05 00:50:00,2025-06-05 09:10:00,TRAIN
CU:5m:1:1:9022:9030:1,CU,2025-06-05,2025-06-05 10:55:00,2025-06-05 13:35:00,TRAIN
CU:5m:1:1:9022:9030:2,CU,2025-06-05,2025-06-05 11:05:00,2025-06-05 13:35:00,TRAIN
CU:5m:1:1:9022:9030:3,CU,2025-06-05,2025-06-05 11:15:00,2025-06-05 14:15:00,TRAIN
CU:5m:1:-1:9031:9043:1,CU,2025-06-05,2025-06-05 14:35:00,2025-06-05 21:05:00,TRAIN
CU:5m:1:1:9049:9052:1,CU,2025-06-05,2025-06-05 14:45:00,2025-06-05 21:05:00,TRAIN
M:5m:1:-1:6601:6609:2,M,2025-06-05,2025-06-04 21:05:00,2025-06-04 22:05:00,TRAIN
M:5m:1:-1:6673:6676:1,M,2025-06-05,2025-06-04 21:05:00,2025-06-04 22:05:00,TRAIN
M:5m:1:-1:6601:6609:3,M,2025-06-05,2025-06-04 21:45:00,2025-06-04 22:30:00,TRAIN
M:5m:1:-1:6596:6597:1,M,2025-06-05,2025-06-05 10:05:00,2025-06-05 11:20:00,TRAIN
M:5m:1:1:6740:6747:1,M,2025-06-05,2025-06-05 10:15:00,2025-06-05 11:30:00,TRAIN
M:5m:1:-1:6747:6762:1,M,2025-06-05,2025-06-05 14:50:00,2025-06-05 21:05:00,TRAIN
RB:1h:1:-1:663:671:2,RB,2025-06-05,2025-06-04 21:05:00,2025-06-04 22:05:00,TRAIN
RB:15m:1:1:2222:2226:1,RB,2025-06-05,2025-06-05 11:25:00,2025-06-05 14:25:00,TRAIN
RB:5m:1:1:6671:6680:3,RB,2025-06-05,2025-06-05 11:30:00,2025-06-05 13:45:00,TRAIN
RB:5m:1:1:6684:6699:1,RB,2025-06-05,2025-06-05 11:30:00,2025-06-05 13:45:00,TRAIN
RB:15m:1:1:2228:2233:1,RB,2025-06-05,2025-06-05 11:30:00,2025-06-05 13:45:00,TRAIN
RB:5m:1:-1:6736:6747:1,RB,2025-06-05,2025-06-05 14:55:00,2025-06-05 21:05:00,TRAIN
AG:5m:1:-1:10788:10800:1,AG,2025-06-06,2025-06-06 09:20:00,2025-06-06 10:35:00,TRAIN
AG:15m:1:-1:3596:3600:1,AG,2025-06-06,2025-06-06 09:20:00,2025-06-06 10:35:00,TRAIN
AG:5m:1:1:10846:10850:1,AG,2025-06-06,2025-06-06 10:35:00,2025-06-06 10:50:00,TRAIN
AG:5m:1:1:10846:10850:2,AG,2025-06-06,2025-06-06 13:50:00,2025-06-06 14:20:00,TRAIN
CU:5m:1:-1:5470:5480:1,CU,2025-06-06,2025-06-05 21:25:00,2025-06-05 22:10:00,TRAIN
CU:15m:1:-1:1816:1826:1,CU,2025-06-06,2025-06-05 21:25:00,2025-06-05 22:10:00,TRAIN
CU:5m:1:-1:9098:9103:1,CU,2025-06-06,2025-06-06 09:15:00,2025-06-06 09:50:00,TRAIN
CU:5m:1:-1:9128:9136:1,CU,2025-06-06,2025-06-06 14:20:00,2025-06-06 14:45:00,TRAIN
CU:5m:1:-1:9086:9091:1,CU,2025-06-06,2025-06-06 14:45:00,2025-06-06 21:05:00,TRAIN
M:5m:1:-1:6596:6597:2,M,2025-06-06,2025-06-05 21:05:00,2025-06-05 22:05:00,TRAIN
M:5m:1:-1:6747:6762:2,M,2025-06-06,2025-06-05 21:30:00,2025-06-05 22:30:00,TRAIN
M:5m:1:-1:6747:6762:3,M,2025-06-06,2025-06-05 22:20:00,2025-06-05 22:45:00,TRAIN
M:5m:1:-1:6596:6597:3,M,2025-06-06,2025-06-05 22:30:00,2025-06-05 22:45:00,TRAIN
M:5m:1:-1:6596:6597:4,M,2025-06-06,2025-06-05 22:40:00,2025-06-06 09:05:00,TRAIN
M:1h:1:-1:528:532:7,M,2025-06-06,2025-06-05 22:45:00,2025-06-06 09:05:00,TRAIN
M:15m:1:-1:2187:2201:1,M,2025-06-06,2025-06-05 23:00:00,2025-06-06 09:05:00,TRAIN
M:15m:0:-1:2187:2204:1,M,2025-06-06,2025-06-05 23:00:00,2025-06-06 09:05:00,TRAIN
M:5m:1:-1:5148:5154:3,M,2025-06-06,2025-06-06 09:05:00,2025-06-06 09:10:00,TRAIN
RB:5m:1:-1:6726:6731:1,RB,2025-06-06,2025-06-05 21:05:00,2025-06-05 21:25:00,TRAIN
RB:5m:1:-1:6736:6747:2,RB,2025-06-06,2025-06-05 21:05:00,2025-06-05 21:25:00,TRAIN
RB:5m:1:-1:6726:6731:2,RB,2025-06-06,2025-06-05 21:15:00,2025-06-05 22:15:00,TRAIN
RB:1h:1:-1:663:671:3,RB,2025-06-06,2025-06-05 21:25:00,2025-06-05 22:25:00,TRAIN
RB:5m:0:-1:6520:6568:3,RB,2025-06-06,2025-06-05 21:30:00,2025-06-05 22:30:00,TRAIN
RB:1h:1:-1:663:671:4,RB,2025-06-06,2025-06-05 22:05:00,2025-06-05 22:55:00,TRAIN
RB:15m:1:1:2261:2267:1,RB,2025-06-06,2025-06-06 09:55:00,2025-06-06 10:50:00,TRAIN
RB:15m:1:1:2261:2267:2,RB,2025-06-06,2025-06-06 11:15:00,2025-06-06 14:15:00,TRAIN
RB:5m:1:1:6790:6802:1,RB,2025-06-06,2025-06-06 13:40:00,2025-06-06 14:40:00,TRAIN
RB:5m:1:1:6790:6802:2,RB,2025-06-06,2025-06-06 14:30:00,2025-06-06 21:30:00,TRAIN
AG:15m:1:1:3621:3626:1,AG,2025-06-09,2025-06-06 21:05:00,2025-06-06 21:15:00,TRAIN
AG:15m:1:1:3621:3626:2,AG,2025-06-09,2025-06-06 22:05:00,2025-06-06 22:25:00,TRAIN
AG:15m:1:1:3621:3626:3,AG,2025-06-09,2025-06-06 22:15:00,2025-06-06 22:40:00,TRAIN
AG:5m:1:1:10866:10876:1,AG,2025-06-09,2025-06-06 22:25:00,2025-06-06 23:25:00,TRAIN
AG:5m:1:-1:10888:10894:1,AG,2025-06-09,2025-06-07 00:15:00,2025-06-07 01:15:00,TRAIN
AG:15m:1:1:3621:3626:4,AG,2025-06-09,2025-06-07 00:30:00,2025-06-07 01:30:00,TRAIN
AG:5m:1:1:10904:10912:1,AG,2025-06-09,2025-06-07 00:40:00,2025-06-07 01:40:00,TRAIN
AG:5m:1:1:10904:10912:2,AG,2025-06-09,2025-06-07 00:55:00,2025-06-07 01:55:00,TRAIN
AG:15m:1:1:3621:3626:5,AG,2025-06-09,2025-06-07 02:15:00,2025-06-09 09:05:00,TRAIN
AG:5m:1:1:10904:10912:3,AG,2025-06-09,2025-06-07 02:30:00,2025-06-09 09:05:00,TRAIN
AG:5m:1:1:10866:10876:2,AG,2025-06-09,2025-06-09 09:05:00,2025-06-09 09:10:00,TRAIN
AG:5m:1:-1:10888:10894:2,AG,2025-06-09,2025-06-09 09:10:00,2025-06-09 10:00:00,TRAIN
AG:15m:1:1:3621:3626:6,AG,2025-06-09,2025-06-09 09:35:00,2025-06-09 10:00:00,TRAIN
AG:5m:1:-1:10888:10894:3,AG,2025-06-09,2025-06-09 09:45:00,2025-06-09 10:05:00,TRAIN
AG:5m:1:1:10946:10948:1,AG,2025-06-09,2025-06-09 10:00:00,2025-06-09 11:15:00,TRAIN
AG:15m:1:1:3621:3626:7,AG,2025-06-09,2025-06-09 10:00:00,2025-06-09 11:15:00,TRAIN
AG:5m:1:-1:10888:10894:4,AG,2025-06-09,2025-06-09 11:00:00,2025-06-09 14:00:00,TRAIN
AG:5m:1:1:10946:10948:2,AG,2025-06-09,2025-06-09 11:30:00,2025-06-09 14:20:00,TRAIN
AG:15m:1:1:3621:3626:8,AG,2025-06-09,2025-06-09 11:30:00,2025-06-09 14:20:00,TRAIN
AG:5m:1:-1:10888:10894:5,AG,2025-06-09,2025-06-09 13:50:00,2025-06-09 14:25:00,TRAIN
CU:5m:1:1:9104:9113:1,CU,2025-06-09,2025-06-06 21:05:00,2025-06-06 21:55:00,TRAIN
CU:5m:1:1:9104:9113:2,CU,2025-06-09,2025-06-06 23:00:00,2025-06-07 00:00:00,TRAIN
CU:5m:1:1:9104:9113:3,CU,2025-06-09,2025-06-09 09:15:00,2025-06-09 10:15:00,TRAIN
CU:5m:1:1:9104:9113:4,CU,2025-06-09,2025-06-09 09:35:00,2025-06-09 10:35:00,TRAIN
CU:5m:1:1:9203:9216:1,CU,2025-06-09,2025-06-09 11:25:00,2025-06-09 14:25:00,TRAIN
CU:5m:1:1:9203:9216:2,CU,2025-06-09,2025-06-09 14:10:00,2025-06-09 14:50:00,TRAIN
CU:5m:1:-1:9086:9091:2,CU,2025-06-09,2025-06-09 14:55:00,2025-06-09 21:05:00,TRAIN
CU:5m:1:-1:9151:9153:1,CU,2025-06-09,2025-06-09 15:00:00,2025-06-09 21:05:00,TRAIN
M:5m:1:1:6828:6840:1,M,2025-06-09,2025-06-06 21:05:00,2025-06-06 22:05:00,TRAIN
M:15m:1:1:2269:2281:1,M,2025-06-09,2025-06-06 21:05:00,2025-06-06 22:05:00,TRAIN
M:5m:1:1:6828:6840:2,M,2025-06-09,2025-06-06 21:25:00,2025-06-06 22:25:00,TRAIN
M:15m:1:1:2269:2281:2,M,2025-06-09,2025-06-06 22:55:00,2025-06-09 09:25:00,TRAIN
M:5m:1:1:6828:6840:3,M,2025-06-09,2025-06-09 09:05:00,2025-06-09 09:35:00,TRAIN
RB:5m:1:-1:6836:6849:1,RB,2025-06-09,2025-06-06 21:10:00,2025-06-06 22:10:00,TRAIN
RB:5m:1:-1:6836:6849:2,RB,2025-06-09,2025-06-09 09:05:00,2025-06-09 10:05:00,TRAIN
RB:5m:1:-1:6836:6849:3,RB,2025-06-09,2025-06-09 10:05:00,2025-06-09 11:20:00,TRAIN
RB:5m:1:-1:6855:6870:1,RB,2025-06-09,2025-06-09 10:05:00,2025-06-09 11:20:00,TRAIN
RB:15m:1:-1:2268:2288:1,RB,2025-06-09,2025-06-09 10:35:00,2025-06-09 13:35:00,TRAIN
RB:15m:1:-1:2268:2288:2,RB,2025-06-09,2025-06-09 11:05:00,2025-06-09 14:05:00,TRAIN
RB:15m:1:-1:2268:2288:3,RB,2025-06-09,2025-06-09 13:55:00,2025-06-09 14:25:00,TRAIN
AG:5m:1:1:11028:11031:1,AG,2025-06-10,2025-06-10 01:05:00,2025-06-10 01:45:00,TRAIN
AG:5m:1:1:11028:11031:2,AG,2025-06-10,2025-06-10 01:15:00,2025-06-10 01:45:00,TRAIN
AG:15m:1:1:3671:3682:1,AG,2025-06-10,2025-06-10 09:05:00,2025-06-10 09:15:00,TRAIN
AG:5m:1:1:10993:11002:1,AG,2025-06-10,2025-06-10 09:30:00,2025-06-10 10:45:00,TRAIN
CU:5m:1:-1:5470:5480:2,CU,2025-06-10,2025-06-09 21:05:00,2025-06-09 21:35:00,TRAIN
CU:15m:1:-1:1816:1826:2,CU,2025-06-10,2025-06-09 21:05:00,2025-06-09 21:35:00,TRAIN
CU:5m:1:-1:5470:5480:3,CU,2025-06-10,2025-06-09 21:35:00,2025-06-09 22:35:00,TRAIN
CU:15m:1:-1:1816:1826:3,CU,2025-06-10,2025-06-09 21:35:00,2025-06-09 22:35:00,TRAIN
CU:5m:1:-1:5470:5480:4,CU,2025-06-10,2025-06-09 21:55:00,2025-06-09 22:50:00,TRAIN
CU:15m:1:-1:1816:1826:4,CU,2025-06-10,2025-06-09 21:55:00,2025-06-09 22:50:00,TRAIN
CU:5m:1:-1:5470:5480:5,CU,2025-06-10,2025-06-09 22:10:00,2025-06-09 22:50:00,TRAIN
CU:15m:1:-1:1816:1826:5,CU,2025-06-10,2025-06-09 22:10:00,2025-06-09 22:50:00,TRAIN
CU:5m:1:1:9248:9264:1,CU,2025-06-10,2025-06-10 13:35:00,2025-06-10 14:35:00,TRAIN
CU:15m:1:-1:3104:3108:1,CU,2025-06-10,2025-06-10 14:25:00,2025-06-10 15:00:00,TRAIN
M:5m:1:1:6895:6915:1,M,2025-06-10,2025-06-09 21:10:00,2025-06-09 22:10:00,TRAIN
M:5m:1:1:6895:6915:2,M,2025-06-10,2025-06-09 21:35:00,2025-06-09 22:35:00,TRAIN
M:5m:1:1:6895:6915:3,M,2025-06-10,2025-06-09 22:35:00,2025-06-10 09:20:00,TRAIN
M:5m:1:1:6875:6877:1,M,2025-06-10,2025-06-10 09:10:00,2025-06-10 09:40:00,TRAIN
M:15m:1:1:2269:2281:3,M,2025-06-10,2025-06-10 09:15:00,2025-06-10 09:40:00,TRAIN
M:15m:1:-1:2304:2315:1,M,2025-06-10,2025-06-10 09:45:00,2025-06-10 11:00:00,TRAIN
M:5m:1:-1:6931:6938:1,M,2025-06-10,2025-06-10 09:55:00,2025-06-10 11:10:00,TRAIN
M:5m:1:-1:6931:6938:2,M,2025-06-10,2025-06-10 10:10:00,2025-06-10 11:20:00,TRAIN
M:5m:1:-1:6931:6938:3,M,2025-06-10,2025-06-10 11:15:00,2025-06-10 11:30:00,TRAIN
M:5m:1:1:6875:6877:2,M,2025-06-10,2025-06-10 13:35:00,2025-06-10 14:35:00,TRAIN
M:5m:1:1:6945:6966:1,M,2025-06-10,2025-06-10 13:35:00,2025-06-10 14:35:00,TRAIN
M:15m:1:-1:1696:1703:1,M,2025-06-10,2025-06-10 14:00:00,2025-06-10 15:00:00,TRAIN
M:5m:1:-1:5079:5085:3,M,2025-06-10,2025-06-10 14:05:00,2025-06-10 21:05:00,TRAIN
M:5m:1:-1:5079:5085:4,M,2025-06-10,2025-06-10 14:50:00,2025-06-10 21:50:00,TRAIN
RB:5m:1:1:6875:6885:1,RB,2025-06-10,2025-06-09 21:05:00,2025-06-09 22:05:00,TRAIN
RB:5m:1:-1:6905:6910:1,RB,2025-06-10,2025-06-09 21:05:00,2025-06-09 22:05:00,TRAIN
RB:5m:1:-1:6933:6942:1,RB,2025-06-10,2025-06-10 09:25:00,2025-06-10 10:00:00,TRAIN
RB:5m:1:-1:6933:6942:2,RB,2025-06-10,2025-06-10 09:40:00,2025-06-10 10:05:00,TRAIN
RB:5m:1:1:6943:6952:1,RB,2025-06-10,2025-06-10 13:35:00,2025-06-10 13:50:00,TRAIN
AG:5m:1:1:11102:11103:1,AG,2025-06-11,2025-06-10 21:30:00,2025-06-10 22:05:00,TRAIN
AG:5m:1:1:11102:11103:2,AG,2025-06-11,2025-06-10 22:00:00,2025-06-10 22:10:00,TRAIN
AG:5m:1:-1:11120:11125:1,AG,2025-06-11,2025-06-11 00:35:00,2025-06-11 01:35:00,TRAIN
AG:5m:1:-1:11120:11125:2,AG,2025-06-11,2025-06-11 00:45:00,2025-06-11 01:45:00,TRAIN
AG:5m:1:1:11135:11145:1,AG,2025-06-11,2025-06-11 01:05:00,2025-06-11 02:05:00,TRAIN
AG:5m:1:-1:11120:11125:3,AG,2025-06-11,2025-06-11 01:15:00,2025-06-11 02:15:00,TRAIN
AG:5m:1:-1:11111:11115:1,AG,2025-06-11,2025-06-11 09:20:00,2025-06-11 09:50:00,TRAIN
AG:5m:0:-1:11104:11125:1,AG,2025-06-11,2025-06-11 09:30:00,2025-06-11 09:50:00,TRAIN
AG:5m:1:-1:11111:11115:2,AG,2025-06-11,2025-06-11 09:45:00,2025-06-11 11:00:00,TRAIN
AG:5m:1:1:11151:11156:1,AG,2025-06-11,2025-06-11 13:55:00,2025-06-11 14:30:00,TRAIN
AG:5m:1:1:11168:11169:1,AG,2025-06-11,2025-06-11 13:55:00,2025-06-11 14:30:00,TRAIN
AG:5m:1:1:11135:11145:2,AG,2025-06-11,2025-06-11 14:30:00,2025-06-11 14:45:00,TRAIN
AG:5m:1:1:11151:11156:2,AG,2025-06-11,2025-06-11 14:30:00,2025-06-11 14:45:00,TRAIN
AG:15m:1:-1:3732:3734:1,AG,2025-06-11,2025-06-11 14:45:00,2025-06-11 21:05:00,TRAIN
AG:5m:1:-1:11196:11200:1,AG,2025-06-11,2025-06-11 14:50:00,2025-06-11 21:05:00,TRAIN
CU:15m:1:-1:3104:3108:2,CU,2025-06-11,2025-06-10 21:05:00,2025-06-10 22:05:00,TRAIN
CU:15m:1:1:3112:3113:1,CU,2025-06-11,2025-06-11 01:00:00,2025-06-11 09:05:00,TRAIN
CU:15m:1:-1:3123:3128:1,CU,2025-06-11,2025-06-11 09:05:00,2025-06-11 10:05:00,TRAIN
CU:5m:1:-1:9369:9386:1,CU,2025-06-11,2025-06-11 09:10:00,2025-06-11 10:10:00,TRAIN
CU:15m:1:-1:3123:3128:2,CU,2025-06-11,2025-06-11 09:40:00,2025-06-11 10:55:00,TRAIN
CU:5m:1:-1:9369:9386:2,CU,2025-06-11,2025-06-11 09:45:00,2025-06-11 11:00:00,TRAIN
CU:5m:1:-1:9369:9386:3,CU,2025-06-11,2025-06-11 09:55:00,2025-06-11 11:10:00,TRAIN
CU:15m:1:-1:3123:3128:3,CU,2025-06-11,2025-06-11 10:55:00,2025-06-11 11:30:00,TRAIN
CU:15m:1:-1:3123:3128:4,CU,2025-06-11,2025-06-11 11:10:00,2025-06-11 11:30:00,TRAIN
CU:5m:1:-1:9369:9386:4,CU,2025-06-11,2025-06-11 11:25:00,2025-06-11 13:35:00,TRAIN
CU:15m:1:-1:3123:3128:5,CU,2025-06-11,2025-06-11 11:25:00,2025-06-11 13:35:00,TRAIN
CU:5m:1:1:9421:9428:1,CU,2025-06-11,2025-06-11 14:55:00,2025-06-11 21:05:00,TRAIN
M:5m:1:-1:5079:5085:5,M,2025-06-11,2025-06-10 21:20:00,2025-06-10 22:20:00,TRAIN
M:15m:1:-1:1696:1703:2,M,2025-06-11,2025-06-10 21:20:00,2025-06-10 22:20:00,TRAIN
M:5m:1:-1:5079:5085:6,M,2025-06-11,2025-06-10 21:55:00,2025-06-10 22:55:00,TRAIN
M:5m:1:1:6996:7005:1,M,2025-06-11,2025-06-11 09:05:00,2025-06-11 09:20:00,TRAIN
M:5m:1:-1:5070:5073:1,M,2025-06-11,2025-06-11 10:35:00,2025-06-11 13:35:00,TRAIN
M:5m:1:1:7024:7026:1,M,2025-06-11,2025-06-11 11:05:00,2025-06-11 13:40:00,TRAIN
M:5m:1:-1:5070:5073:2,M,2025-06-11,2025-06-11 11:25:00,2025-06-11 13:50:00,TRAIN
RB:5m:1:1:6982:6987:1,RB,2025-06-11,2025-06-10 21:35:00,2025-06-10 22:35:00,TRAIN
RB:5m:1:-1:6905:6910:2,RB,2025-06-11,2025-06-11 09:10:00,2025-06-11 09:50:00,TRAIN
RB:5m:0:-1:6905:6942:1,RB,2025-06-11,2025-06-11 09:10:00,2025-06-11 09:50:00,TRAIN
RB:15m:1:-1:2268:2288:4,RB,2025-06-11,2025-06-11 09:10:00,2025-06-11 09:50:00,TRAIN
RB:15m:1:1:2329:2337:1,RB,2025-06-11,2025-06-11 09:20:00,2025-06-11 10:35:00,TRAIN
RB:15m:1:-1:2268:2288:5,RB,2025-06-11,2025-06-11 09:40:00,2025-06-11 10:55:00,TRAIN
RB:15m:1:1:2329:2337:2,RB,2025-06-11,2025-06-11 10:40:00,2025-06-11 11:30:00,TRAIN
RB:5m:1:-1:7022:7032:1,RB,2025-06-11,2025-06-11 11:30:00,2025-06-11 14:15:00,TRAIN
RB:15m:1:-1:2268:2288:6,RB,2025-06-11,2025-06-11 11:30:00,2025-06-11 14:15:00,TRAIN
RB:5m:1:-1:6332:6345:1,RB,2025-06-11,2025-06-11 14:15:00,2025-06-11 14:35:00,TRAIN
RB:15m:1:-1:2107:2115:1,RB,2025-06-11,2025-06-11 14:15:00,2025-06-11 14:35:00,TRAIN
RB:1h:1:-1:643:645:1,RB,2025-06-11,2025-06-11 14:15:00,2025-06-11 14:35:00,TRAIN
AG:5m:1:1:11135:11145:3,AG,2025-06-12,2025-06-11 21:05:00,2025-06-11 21:30:00,TRAIN
AG:5m:1:1:11151:11156:3,AG,2025-06-12,2025-06-11 21:05:00,2025-06-11 21:30:00,TRAIN
AG:5m:1:1:10973:10979:1,AG,2025-06-12,2025-06-11 21:30:00,2025-06-11 22:00:00,TRAIN
AG:15m:1:1:3653:3660:1,AG,2025-06-12,2025-06-11 21:30:00,2025-06-11 22:00:00,TRAIN
AG:1h:1:1:1082:1091:1,AG,2025-06-12,2025-06-11 21:30:00,2025-06-11 22:00:00,TRAIN
AG:5m:1:1:10946:10948:3,AG,2025-06-12,2025-06-11 21:50:00,2025-06-11 22:30:00,TRAIN
AG:5m:1:1:10973:10979:2,AG,2025-06-12,2025-06-11 21:50:00,2025-06-11 22:30:00,TRAIN
AG:15m:1:1:3621:3626:9,AG,2025-06-12,2025-06-11 21:50:00,2025-06-11 22:30:00,TRAIN
AG:15m:1:1:3653:3660:2,AG,2025-06-12,2025-06-11 21:50:00,2025-06-11 22:30:00,TRAIN
AG:5m:1:1:10946:10948:4,AG,2025-06-12,2025-06-11 22:00:00,2025-06-11 22:45:00,TRAIN
AG:5m:0:1:10897:10984:1,AG,2025-06-12,2025-06-11 22:00:00,2025-06-11 22:45:00,TRAIN
AG:15m:1:1:3621:3626:10,AG,2025-06-12,2025-06-11 22:00:00,2025-06-11 22:45:00,TRAIN
AG:15m:1:1:3621:3626:11,AG,2025-06-12,2025-06-12 00:25:00,2025-06-12 01:25:00,TRAIN
